Id,SalePrice
1461,128932.928000881
1462,149948.894683334
1463,180939.661837468
1464,185967.281279819
1465,192935.954845872
1466,184208.025117854
1467,169975.66301799
1468,173179.186755119
1469,179101.116942111
1470,121236.249315243
1471,176525.425562595
1472,97305.9391764492
1473,97915.4642595406
1474,151424.761204348
1475,123845.829664826
1476,384013.94086804
1477,264833.402369988
1478,328332.245207006
1479,305722.219985674
1480,453746.841669571
1481,315037.691636325
1482,213381.97525607
1483,177384.095065608
1484,167211.950408605
1485,179209.50461426
1486,195709.557543553
1487,337737.847661287
1488,232600.876355476
1489,204461.29620742
1490,197847.644721817
1491,201767.32954961
1492,107713.250675522
1493,178582.000131419
1494,298213.626199311
1495,281287.766499162
1496,210250.149030911
1497,187948.243428517
1498,155322.079819011
1499,152423.466075353
1500,163243.211545502
1501,175514.028009311
1502,160398.904388374
1503,266456.549089488
1504,242075.120016397
1505,210964.520664316
1506,172215.498171339
1507,236824.845971654
1508,200587.698396066
1509,162250.665553729
1510,147599.235389328
1511,144351.55513014
1512,154304.426804173
1513,146334.323811546
1514,144977.039968389
1515,176952.540352317
1516,158334.128214371
1517,155105.124915938
1518,134415.217777768
1519,191822.476114712
1520,134905.308956336
1521,139664.393451139
1522,161930.637360181
1523,125572.55571778
1524,123888.629385043
1525,127717.553962441
1526,128137.502592798
1527,109762.510471389
1528,134610.87650703
1529,137015.224778501
1530,166671.141587219
1531,120779.565975663
1532,93271.2937850161
1533,128725.834385292
1534,116598.627928314
1535,149198.796763894
1536,114643.758968921
1537,91203.3760627872
1538,158837.785887781
1539,192303.707118277
1540,105569.855723886
1541,142353.285786166
1542,138387.984626294
1543,168583.32081538
1544,81812.428944043
1545,108793.826301118
1546,124983.909353729
1547,132997.133488023
1548,126551.95346342
1549,117125.111965699
1550,141681.276697728
1551,106005.12155532
1552,130921.067344394
1553,141788.809908068
1554,107899.797757923
1555,172817.414133505
1556,123747.944998779
1557,112507.02527299
1558,106338.563766042
1559,108696.237639229
1560,140902.180961092
1561,129645.456036986
1562,128450.799114721
1563,120724.77028364
1564,145749.062093302
1565,159747.709125223
1566,231549.001713052
1567,90502.669554072
1568,218715.908364519
1569,142487.7512354
1570,137610.981479653
