Id,SalePrice
1461,123749.38
1462,165618.84
1463,187236.28
1464,198747.55
1465,184600.83
1466,169497.1
1467,167500.97
1468,170611.58
1469,179133.45
1470,131121.7
1471,187744.98
1472,91602.9
1473,94930.586
1474,152721.89
1475,110626.19
1476,409253.47
1477,258279.52
1478,281706.1
1479,262288.3
1480,591753.3
1481,331757.62
1482,202763.6
1483,181230.69
1484,170624.11
1485,175556.97
1486,193177.06
1487,347194.62
1488,237010.75
1489,216459.0
1490,244444.53
1491,188289.53
1492,92638.07
1493,191125.6
1494,280100.06
1495,276966.2
1496,248651.81
1497,171309.55
1498,169837.22
1499,157903.8
1500,159291.52
1501,183271.36
1502,144609.84
1503,282625.56
1504,236856.42
1505,226586.38
1506,190808.33
1507,267779.25
1508,201795.58
1509,163849.56
1510,150387.84
1511,153012.16
1512,159953.4
1513,155965.8
1514,178197.67
1515,196189.8
1516,151532.53
1517,160244.72
1518,119063.75
1519,219834.19
1520,134445.66
1521,141225.33
1522,169716.11
1523,116036.84
1524,131194.12
1525,125678.15
1526,110555.31
1527,98136.555
1528,135716.11
1529,158431.44
1530,155650.64
1531,97290.6
1532,90344.46
1533,149933.45
1534,118012.87
1535,145169.61
1536,107483.62
1537,59361.266
1538,148957.03
1539,189308.64
1540,85502.68
1541,149564.14
1542,135144.2
1543,215087.69
1544,84787.3
1545,114722.59
1546,132949.27
1547,140461.19
1548,141667.23
1549,121232.52
1550,140786.67
1551,108598.57
1552,143009.89
1553,153000.05
1554,118711.37
1555,169990.19
1556,85873.84
1557,103172.42
1558,98694.16
1559,44387.176
1560,117884.516
1561,144255.16
1562,127472.76
1563,127491.72
1564,152611.67
1565,149761.97
1566,222338.17
1567,77095.664
1568,226276.06
1569,131304.78
1570,134766.97
1571,111933.64
1572,139692.38
1573,218415.47
1574,111503.31
1575,231535.39
1576,257548.0
1577,202927.45
1578,143777.47
1579,150016.55
1580,189644.02
1581,150781.19
1582,130278.47
1583,312103.25
1584,223104.31
1585,142516.08
1586,57757.65
1587,99127.32
1588,157336.03
1589,93879.375
1590,134118.06
1591,97501.63
1592,104711.95
1593,123909.99
1594,145208.52
1595,107024.766
1596,245772.5
1597,184471.48
1598,195437.97
1599,156763.6
1600,161338.83
1601,54837.484
1602,123078.98
1603,61493.434
1604,246168.94
1605,236795.44
1606,161755.58
1607,144808.86
1608,208704.44
1609,193236.77
1610,163378.02
1611,134566.88
1612,171360.53
1613,174947.1
1614,119082.83
1615,89619.93
1616,68633.0
1617,87101.984
1618,129332.945
1619,138951.38
1620,163018.5
1621,137455.56
1622,149186.62
1623,265611.25
1624,208077.81
1625,117689.96
1626,173910.25
1627,189379.42
1628,283059.06
1629,172468.52
1630,383164.44
1631,221128.61
1632,241822.33
1633,171337.5
1634,191392.81
1635,174592.25
1636,161673.83
1637,196101.12
1638,175420.23
1639,183226.62
1640,257451.98
1641,168254.89
1642,241887.38
1643,212504.0
1644,244035.98
1645,194191.88
1646,171939.05
1647,156374.62
1648,131886.47
1649,140889.95
1650,114631.49
1651,118846.84
1652,91599.055
1653,98579.016
1654,146337.36
1655,139001.73
1656,144509.62
1657,152836.4
1658,147220.64
1659,119019.13
1660,158157.44
1661,503588.9
1662,411216.7
1663,404943.66
1664,568429.44
1665,297987.38
1666,314677.12
1667,367636.16
1668,308223.62
1669,283760.7
1670,335756.66
1671,263976.9
1672,547151.3
1673,287357.88
1674,249321.67
1675,187992.23
1676,196735.2
1677,230904.73
1678,496329.3
1679,400309.9
1680,346388.0
1681,248402.94
1682,288756.44
1683,168526.12
1684,169290.64
1685,171666.08
1686,169224.12
1687,170065.75
1688,185974.53
1689,189045.6
1690,188420.84
1691,179055.58
1692,258456.19
1693,173187.64
1694,180501.23
1695,166287.2
1696,268879.1
1697,172166.8
1698,348162.84
1699,327235.88
1700,255082.34
1701,264538.9
1702,244730.05
1703,244915.44
1704,284812.38
1705,233806.89
1706,494156.25
1707,229750.88
1708,213101.27
1709,264661.53
1710,215159.5
