Id,SalePrice
1461,121204.34443422759
1462,156412.3251685478
1463,185663.75790493688
1464,203162.0048333467
1465,191706.5631132319
1466,172328.4422826155
1467,176374.23849994366
1468,161957.80061964857
1469,198339.80423677058
1470,119459.55642415816
1471,193250.80788564202
1472,99570.12417080246
1473,95726.6610706846
1474,147900.03503531322
1475,111435.35317743865
1476,361402.2512784898
1477,239953.7750286403
1478,285910.8222465142
1479,291488.0658773304
1480,479325.9555798178
1481,328137.5139650266
1482,206196.77335311603
1483,183826.78137727155
1484,159991.09702237463
1485,187427.43411204102
1486,196969.94161949458
1487,326432.23455030675
1488,233839.0994890508
1489,191534.12140590732
1490,251827.16954341726
1491,194860.2388047398
1492,94071.86103030856
1493,175210.04731500373
1494,287024.15571866935
1495,286550.5372900892
1496,231379.1632790519
1497,179420.67786336824
1498,164682.05703152687
1499,159534.7829764092
1500,157461.87032374635
1501,181798.83754525497
1502,147563.72541888783
1503,291807.51842831296
1504,238987.03678923743
1505,225912.83424437337
1506,195309.27400641527
1507,258288.2244312699
1508,202972.6768658847
1509,162303.23616326193
1510,142714.9627227999
1511,152694.45199119623
1512,180194.1241988397
1513,149426.76483101948
1514,151093.56992554336
1515,200600.4782596817
1516,157781.65464805515
1517,177295.77684416258
1518,134753.12080550083
1519,209064.07192141458
1520,128450.71233595021
1521,132375.8469592016
1522,182204.9995444833
1523,111456.7931910175
1524,126242.12336184687
1525,123266.05523807615
1526,109146.32348619346
1527,105632.37367801434
1528,140880.67248533288
1529,151799.66532565947
1530,187880.78219334298
1531,107032.81264584915
1532,97653.3874867304
1533,153027.41501842916
1534,124965.74728782699
1535,152486.3470197565
1536,109347.71343714728
1537,58148.42952344766
1538,148022.74345147223
1539,189156.92881909845
1540,96033.2647845186
1541,138616.47450285498
1542,145226.51600534192
1543,197278.0769994323
1544,88014.79270402328
1545,115174.07636752783
1546,132889.24654849994
1547,128173.50913021342
1548,139733.62306018829
1549,121057.14998482638
1550,132509.0273863788
1551,107187.25976999837
1552,137856.32974166845
1553,151629.79867180414
1554,118165.75193484161
1555,161854.08549251087
1556,85376.51264624976
1557,106404.95870485416
1558,101161.63406581915
1559,59772.56256054314
1560,137820.19965934058
1561,126813.21873980132
1562,128865.32326398526
1563,122216.22650286854
1564,158010.9130568339
1565,150057.62456480062
1566,239089.05117208709
1567,76738.84651191614
1568,223305.9959811234
1569,126373.43406165442
1570,136379.19087481045
1571,123129.26872748909
1572,144252.97631343114
1573,246306.7584171588
1574,121991.43667671864
1575,240442.83316112033
1576,249577.83300026206
1577,182426.34922428653
1578,145803.84886979108
1579,149706.22474129623
1580,192823.80538415973
1581,157519.44030508815
1582,122557.10308611716
1583,293061.05792781414
1584,218028.92686512033
1585,135400.23147882233
1586,63977.86265567857
1587,101562.54157615762
1588,155669.5164768992
1589,100600.88116659845
1590,136858.32688992211
1591,94737.56808749776
1592,119573.58170869555
1593,121820.6654193063
1594,129373.57117379569
1595,102975.01497606852
1596,222230.89685042072
1597,193218.04876090886
1598,224616.12035222893
1599,165508.75701103266
1600,154251.18326939136
1601,64326.25345539572
1602,115221.80922706022
1603,73680.56305802388
1604,270999.78770785546
1605,238619.84762642096
1606,170853.66105393323
1607,180696.58078900052
1608,220300.75416155474
1609,180478.890249305
1610,147763.16590256992
1611,135661.0363995262
1612,176796.39062101423
1613,168130.63018897653
1614,132374.84033533937
1615,97303.95439636745
1616,80035.98305697062
1617,95805.52436491234
1618,122730.32708731777
1619,137391.02254701476
1620,147436.30719645557
1621,141570.58625896156
1622,138740.7289928525
