Id,SalePrice
1461,123400.0
1462,162100.0
1463,188300.0
1464,199600.0
1465,185800.0
1466,170200.0
1467,170000.0
1468,167600.0
1469,184300.0
1470,127500.0
1471,190400.0
1472,94000.0
1473,95900.0
1474,151400.0
1475,111100.0
1476,391900.0
1477,253400.0
1478,283100.0
1479,270700.0
1480,552300.0
1481,330200.0
1482,203700.0
1483,181800.0
1484,166800.0
1485,179700.0
1486,194500.0
1487,340000.0
1488,235400.0
1489,209000.0
1490,244000.0
1491,190200.0
1492,92500.0
1493,186600.0
1494,281300.0
1495,280100.0
1496,241800.0
1497,174500.0
1498,167600.0
1499,158100.0
1500,158100.0
1501,182400.0
1502,145000.0
1503,286400.0
1504,237300.0
1505,226200.0
1506,190600.0
1507,263900.0
1508,201400.0
1509,163000.0
1510,147700.0
1511,152500.0
1512,166900.0
1513,152900.0
1514,168600.0
1515,197100.0
1516,153200.0
1517,164900.0
1518,124300.0
1519,217900.0
1520,132500.0
1521,138000.0
1522,172100.0
1523,114600.0
1524,129200.0
1525,124800.0
1526,110400.0
1527,100100.0
1528,136000.0
1529,156600.0
1530,165600.0
1531,100800.0
1532,92700.0
1533,149900.0
1534,119600.0
1535,148000.0
1536,108100.0
1537,60300.0
1538,148600.0
1539,188900.0
1540,89300.0
1541,145800.0
1542,138800.0
1543,210300.0
1544,85200.0
1545,114500.0
1546,132600.0
1547,136500.0
1548,140400.0
1549,120500.0
1550,138200.0
1551,108400.0
1552,141900.0
1553,152400.0
1554,117700.0
1555,168100.0
1556,85000.0
1557,104800.0
1558,99100.0
1559,53100.0
1560,123800.0
1561,138700.0
1562,128000.0
1563,125500.0
1564,155000.0
1565,150100.0
1566,226500.0
1567,76800.0
1568,225200.0
1569,130800.0
1570,135400.0
1571,115800.0
1572,141500.0
1573,229100.0
1574,114100.0
1575,233600.0
1576,252800.0
1577,196700.0
1578,143400.0
1579,150100.0
1580,190900.0
1581,152800.0
1582,127900.0
1583,308500.0
1584,221800.0
1585,140500.0
1586,61300.0
1587,100600.0
1588,156400.0
1589,96600.0
1590,134500.0
1591,96800.0
1592,109600.0
1593,123500.0
1594,138500.0
1595,106300.0
1596,238900.0
1597,187400.0
1598,204400.0
1599,160600.0
1600,160300.0
1601,58900.0
1602,119700.0
1603,67700.0
1604,254500.0
1605,238100.0
1606,164400.0
1607,156300.0
1608,212400.0
1609,189300.0
1610,158900.0
1611,135300.0
1612,172700.0
1613,173100.0
1614,122100.0
1615,90700.0
1616,72200.0
1617,89600.0
1618,127200.0
1619,138700.0
1620,159000.0
1621,138500.0
1622,145700.0
1623,265300.0
1624,209700.0
1625,117500.0
1626,172200.0
1627,191500.0
1628,281100.0
1629,173700.0
1630,371000.0
1631,221500.0
1632,240100.0
1633,170100.0
1634,189700.0
1635,174400.0
1636,157600.0
1637,198300.0
1638,178200.0
1639,183900.0
1640,257000.0
1641,172000.0
1642,242500.0
1643,212000.0
1644,239800.0
1645,194900.0
1646,167000.0
1647,156500.0
1648,131000.0
1649,140200.0
1650,113300.0
1651,119600.0
1652,93700.0
1653,99100.0
1654,145300.0
1655,137300.0
1656,142600.0
1657,150000.0
1658,145600.0
1659,117500.0
1660,156500.0
1661,475800.0
1662,407100.0
1663,396300.0
1664,536600.0
1665,302800.0
1666,317700.0
1667,372700.0
1668,321500.0
1669,289100.0
1670,341600.0
1671,261200.0
1672,502200.0
1673,284000.0
1674,244000.0
1675,190100.0
1676,196000.0
1677,226500.0
1678,477800.0
1679,397200.0
1680,342500.0
1681,247100.0
1682,295600.0
1683,173100.0
1684,170500.0
1685,172100.0
1686,168000.0
1687,169200.0
1688,187300.0
1689,191100.0
1690,189800.0
1691,181000.0
