Id,SalePrice
1461,123379.82052063412
1462,162132.57026180773
1463,188253.35992560256
1464,199636.7137324104
1465,185827.71584656506
1466,170234.90570414212
1467,169955.15402339428
1468,167627.94304957477
1469,184295.30881973205
1470,127533.41134215609
1471,190353.6157660497
1472,93964.4719848454
1473,95938.25349811502
1474,151395.84340466448
1475,111110.69835517832
1476,391917.26116049197
1477,253351.1204793748
1478,283136.9745385236
1479,270678.85895036825
1480,552332.0973965033
1481,330180.8764425771
1482,203714.9906468344
1483,181782.42994603154
1484,166802.67441353603
1485,179665.24116919003
1486,194455.18529045652
1487,339965.665124135
1488,235394.65712686276
1489,209016.15720627506
1490,243983.89824913623
1491,190224.65912018236
1492,92465.49744190024
1493,186578.9702685798
1494,281262.48395471554
1495,280065.11100845365
1496,241826.74567052076
1497,174450.74814151303
1498,167570.31313264172
1499,158109.59554516303
1500,158096.4615710353
1501,182432.94590668616
1502,144997.78358849458
1503,286391.22724267974
1504,237337.61713816386
1505,226186.92088068178
1506,190560.6289023984
1507,263885.88415432686
1508,201352.3728047266
1509,162982.47239550127
1510,147715.58014790958
1511,152456.66712408714
1512,166907.78577991354
1513,152931.31969992098
1514,168554.67372138053
1515,197079.98736944975
1516,153153.02736613105
1517,164880.98476830067
1518,124330.53856965688
1519,217938.11803455284
1520,132547.54332725017
1521,137979.7504575955
1522,172104.0831145437
1523,114635.25250628644
1524,129218.83002396251
1525,124806.60246387642
1526,110353.55245997112
1527,100054.15346010463
1528,136022.0760285929
1529,156627.6505460006
1530,165591.87671616182
1531,100764.34649447587
1532,92654.07170998113
1533,149866.93611730673
1534,119565.44852171655
1535,147974.1063914817
1536,108050.36419994544
1537,60288.74058031404
1538,148646.79861941646
1539,188913.96974323038
1540,89306.0987441037
1541,145770.21853827452
1542,138838.2028851541
1543,210312.11486607045
1544,85194.3279597764
1545,114491.16026222229
1546,132636.09443645272
1547,136538.08100437155
1548,140383.74850072048
1549,120548.97323026246
1550,138160.57264593133
1551,108387.41486840312
1552,141899.94670964946
1553,152359.92567100754
1554,117740.69226533524
1555,168073.7603399068
1556,85010.04344759733
1557,104776.0064508025
1558,99146.68739225875
1559,53116.41376676317
1560,123823.61287708263
1561,138663.69157469933
1562,128024.52897769713
1563,125521.47263716892
1564,155041.79698038215
1565,150099.56177419852
1566,226524.28253694746
1567,76787.67816369026
1568,225214.8438468939
1569,130842.19164997006
1570,135443.47263376793
1571,115838.00379870573
1572,141540.0161286884
1573,229100.76669656893
1574,114138.34895168379
1575,233631.73212126715
1576,252809.63904672593
1577,196705.71625710942
1578,143384.6325260972
1579,150053.2129306868
1580,190858.0773052293
1581,152796.9891509397
1582,127851.03541537351
1583,308455.4172322732
1584,221822.11663113488
1585,140490.90852417957
1586,61270.76551541691
1587,100640.56032168724
1588,156358.64782933067
1589,96555.5697816151
1590,134477.966835796
1591,96816.09734736405
1592,109583.0100005662
1593,123467.0757380224
1594,138538.79007924703
1595,106310.66313795086
1596,238929.80753436298
1597,187394.04139566666
1598,204413.8885258075
1599,160602.85613038976
1600,160292.31522159168
1601,58902.838435354446
1602,119729.2818997704
1603,67698.96049526914
1604,254541.91322797007
1605,238135.01269464628
1606,164386.94409547362
1607,156261.3921000628
1608,212396.5648201234
1609,189322.90677597382
1610,158873.68073357927
1611,135259.03835483151
1612,172739.27545374384
1613,173073.65819888917
1614,122076.11850394127
1615,90695.59434304314
1616,72232.35455284582
1617,89582.10949877641
1618,127157.63673992336
1619,138736.8464378992
1620,158950.0176635849
1621,138489.01931056735
1622,145706.86423839617
1623,265294.7515101049
1624,209676.78228225673
1625,117548.12388565751
1626,172157.4596616615
1627,191536.05512042102
1628,281137.2623446107
1629,173733.28032248648
1630,371043.9700496247
1631,221461.28530825613
1632,240084.24013745476
1633,170066.5229326833
1634,189709.71463853316
1635,174413.3026297368
1636,157560.0051053226
1637,198278.9553169767
1638,178183.83346782264
1639,183862.6507150871
1640,257012.87605738878
1641,171990.49153238806
1642,242522.7710779458
1643,212047.87435629248
1644,239837.4755556614
1645,194852.08179161348
1646,167048.60821516335
1647,156483.08781709947
1648,130963.76866949158
1649,140214.235663999
1650,113252.73414702929
1651,119624.96538423543
1652,93738.90789804352
1653,99093.87083919991
1654,145271.59570708693
1655,137275.2705901287
1656,142556.26909126746
1657,150000.16077101673
1658,145563.76948741503
1659,117539.15148709288
1660,156456.48789039574
1661,475784.07836079755
1662,407111.07829578617
1663,396281.88792019547
1664,536642.9240252256
1665,302758.03078104276
1666,317655.6965943513
1667,372656.3327802645
1668,321490.73876314005
1669,289133.3936819304
1670,341580.46233611496
1671,261213.1551635996
1672,502206.6545319688
1673,284022.91799086606
1674,243959.04200024268
1675,190099.52416797722
1676,196005.1728531818
1677,226520.13283469816
1678,477771.8803020796
1679,397227.042630277
1680,342538.1897903206
1681,247062.49867404086
1682,295591.32685011544
1683,173141.61438990023
1684,170537.09788516222
1685,172092.7724683691
1686,168018.43829935783
1687,169248.70279054923
1688,187323.82555429268
1689,191085.7337314767
1690,189788.34926995472
1691,181038.27106277793
1692,258773.52759824623
1693,170805.69433421188
1694,180827.69590769513
1695,163503.82459434855
1696,266321.3341909167
1697,169811.60831818875
1698,345672.02263201337
1699,314098.54438667133
1700,253339.5013819841
1701,264372.83646941034
1702,243690.05696152354
1703,242687.4493174559
1704,279137.59249670507
1705,233703.18079609034
1706,471581.52761670324
1707,224508.4199745115
1708,210442.47894603905
1709,261923.5430513319
1710,216752.74598779407
1711,269947.42189789226
1712,255743.12102965434
1713,281620.2345761108
1714,223598.734092148
1715,211247.15566617268
